data.Corporate,Data access to ALL countries,IIA Projects,Organization\Tunisia\16_Nawara IIA-NPVvT\01-NPV VT_MTP 2020 Vs MTP 2019\Initial terms\Initial terms\Step 1 - Nawara MTP 2019-Fx rate,Step 1 - Nawara MTP 2019-Fx rate,Project TUN (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Tunisia\16_Nawara IIA-NPVvT\01-NPV VT_MTP 2020 Vs MTP 2019\Updated Nawara terms\Updated Nawara terms\Step 2 - Nawara MTP 2019-Capex,Step 2 - Nawara MTP 2019-Capex,Project TUN (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Tunisia\16_Nawara IIA-NPVvT\01-NPV VT_MTP 2020 Vs MTP 2019\Updated Nawara terms\Updated Nawara terms\Step 3 - Nawara MTP 2019-Volumes,Step 3 - Nawara MTP 2019-Volumes,Project TUN (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Tunisia\16_Nawara IIA-NPVvT\01-NPV VT_MTP 2020 Vs MTP 2019\Updated Nawara terms\Updated Nawara terms\Step 4 - Nawara MTP 2019-Price,Step 4 - Nawara MTP 2019-Price,Project TUN (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Tunisia\16_Nawara IIA-NPVvT\01-NPV VT_MTP 2020 Vs MTP 2019\Updated Nawara terms\Updated Nawara terms\Step 5 - Nawara MTP 2019-Opex,Step 5 - Nawara MTP 2019-Opex,Project TUN (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Tunisia\16_Nawara IIA-NPVvT\01-NPV VT_MTP 2020 Vs MTP 2019\Updated Nawara terms incl. new ECT\Updated Nawara terms incl. new ECT\Step 6 - Nawara MTP 2019-Tax,Step 6 - Nawara MTP 2019-Tax,Project TUN (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Kurdistan,Kurdistan,Country,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Kurdistan\Pearl - KM Growth - IGR3,Pearl - KM Growth - IGR3,Legal Entity,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Kurdistan\Pearl - KM Growth - IGR3\Pearl - KM Growth - IGR3,Pearl - KM Growth - IGR3,Contract Area,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Kurdistan\Pearl - KM Growth - IGR3\Pearl - KM Growth - IGR3\MTP 2020 - Post OCM,MTP 2020 - Post OCM,Asset,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Kurdistan\Pearl - KM Growth - IGR3\Pearl - KM Growth - IGR3\MTP 2020 - Post OCM\Base Case,Base Case,Reservoir Group,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Kurdistan\Pearl - KM Growth - IGR3\Pearl - KM Growth - IGR3\MTP 2020 - Post OCM\Base Case\KM Growth - IGR3(2),KM Growth - IGR3(2),Project KRI (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Kurdistan\Pearl - KM Growth - IGR3\Pearl - KM Growth - IGR3\MTP 2020 - Post OCM\Base Case\KM Growth Phase 2,KM Growth Phase 2,Project KRI (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Kurdistan\Pearl - KM Growth - IGR3\Pearl - KM Growth - IGR3\MTP 2020 - Post OCM\Base Case\Kor Mor NFA TG(1)(1)(1),Kor Mor NFA TG(1)(1)(1),Project KRI (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand,New Zealand,Country,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand,OMV New Zealand,Legal Entity,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Project Newman,Project Newman,Contract Area,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Project Newman\Entity RF,Entity RF,Asset,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Project Newman\Entity RF\Add Projects,Add Projects,Reservoir Group,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Project Newman\Entity RF\Maui,Maui,Reservoir Group,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Project Newman\Entity RF\Pohokura,Pohokura,Reservoir Group,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Project Newman\Entity RF\Add Projects\Integration NM TG,Integration NM TG,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Project Newman\Entity RF\Add Projects\OTF NM TG,OTF NM TG,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Project Newman\Entity RF\Add Projects\PIL NM Lower Vol TG,PIL NM Lower Vol TG,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Project Newman\Entity RF\Add Projects\Synergies Shared Operation one year shift TG,Synergies Shared Operation one year shift TG,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Project Newman\Entity RF\Maui\Maui Asset Base NM TG,Maui Asset Base NM TG,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Project Newman\Entity RF\Maui\Maui BIRF III NM TG 50%,Maui BIRF III NM TG 50%,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Project Newman\Entity RF\Maui\Maui Decom Upside NM TG,Maui Decom Upside NM TG,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Project Newman\Entity RF\Pohokura\Pohokura Asset Base NM ABEX Upside TG,Pohokura Asset Base NM ABEX Upside TG,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Project Newman\Entity RF\Pohokura\Pohokura Asset Base NM Lower Vol TG add red vol,Pohokura Asset Base NM Lower Vol TG add red vol,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Project Newman\Entity RF\Pohokura\Pohokura Depletion Compression NM TG,Pohokura Depletion Compression NM TG,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Project Newman\Entity RF\Pohokura\Pohokura NM Infill Well TG,Pohokura NM Infill Well TG,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Project Newman\Entity RF\Pohokura\Pohokura WO and ST incl BC and PIL TG 56%,Pohokura WO and ST incl BC and PIL TG 56%,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Maui,Maui,Contract Area,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Maui\Economics 2019,Economics 2019,Asset,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Maui\Economics 2019\Maui,Maui,Reservoir Group,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Maui\Economics 2019\Maui\Maui A Infill Drilling - 4L.2,Maui A Infill Drilling - 4L.2,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\Maui\Economics 2019\Maui\Maui Asset Base,Maui Asset Base,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\POHOKURA,POHOKURA,Contract Area,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\POHOKURA\Economics 2018,Economics 2018,Asset,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\POHOKURA\Economics 2018\Pohokura Depletion Compression,Pohokura Depletion Compression,Reservoir Group,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\POHOKURA\Economics 2018\Pohokura Depletion Compression\Pohokura Asset Base(1)(2),Pohokura Asset Base(1)(2),Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\POHOKURA\Economics 2018\Pohokura Depletion Compression\Pohokura Depletion Compression TG3,Pohokura Depletion Compression TG3,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\POHOKURA\Economics 2018\Pohokura Depletion Compression\Pohokura Offshore Remediation Campaign,Pohokura Offshore Remediation Campaign,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\POHOKURA\Economics 2018\Pohokura Offshore Well Remediation,Pohokura Offshore Well Remediation,Reservoir Group,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\POHOKURA\Economics 2018\Pohokura Offshore Well Remediation\Pohokura Asset Base(1)(3),Pohokura Asset Base(1)(3),Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\POHOKURA\Economics 2018\Pohokura Offshore Well Remediation\Pohokura Depletion Compression,Pohokura Depletion Compression,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\New Zealand\OMV New Zealand\POHOKURA\Economics 2018\Pohokura Offshore Well Remediation\Pohokura OWI TG,Pohokura OWI TG,Project NZL (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania,Romania,Country,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom,E&P Petrom,Legal Entity,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset VII Muntenia Est,Asset VII Muntenia Est,Contract Area,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset VII Muntenia Est\Asset VII Muntenia Est,Asset VII Muntenia Est,Asset,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset VII Muntenia Est\Asset VII Muntenia Est\Well 685 Tintea - Motion 08.01.2019,Well 685 Tintea - Motion 08.01.2019,Reservoir Group,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset VII Muntenia Est\Asset VII Muntenia Est\Well 685 Tintea - Motion 08.01.2019\Base Asset VII MTP 2019(4)(4),Base Asset VII MTP 2019(4)(4),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset VII Muntenia Est\Asset VII Muntenia Est\Well 685 Tintea - Motion 08.01.2019\Drilling program contingent&notional Asset VII(3)(1),Drilling program contingent&notional Asset VII(3)(1),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset VII Muntenia Est\Asset VII Muntenia Est\Well 685 Tintea - Motion 08.01.2019\Drilling&Sidetracks program 2018 Asset VII(3)(1),Drilling&Sidetracks program 2018 Asset VII(3)(1),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset VII Muntenia Est\Asset VII Muntenia Est\Well 685 Tintea - Motion 08.01.2019\Drilling&Sidetracks program 2019 Asset VII(2)(1),Drilling&Sidetracks program 2019 Asset VII(2)(1),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset VII Muntenia Est\Asset VII Muntenia Est\Well 685 Tintea - Motion 08.01.2019\Key Well Tintea 361P(3)(1),Key Well Tintea 361P(3)(1),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset VII Muntenia Est\Asset VII Muntenia Est\Well 685 Tintea - Motion 08.01.2019\Key Well Tintea 369P(3)(1),Key Well Tintea 369P(3)(1),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset VII Muntenia Est\Asset VII Muntenia Est\Well 685 Tintea - Motion 08.01.2019\Key Well Tintea 678(3)(1),Key Well Tintea 678(3)(1),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset VII Muntenia Est\Asset VII Muntenia Est\Well 685 Tintea - Motion 08.01.2019\Portfolio Optimisation Asset VII(2)(1),Portfolio Optimisation Asset VII(2)(1),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset VII Muntenia Est\Asset VII Muntenia Est\Well 685 Tintea - Motion 08.01.2019\Well 685 Tintea - Motion 08.01.2019,Well 685 Tintea - Motion 08.01.2019,Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset X Petromar,Asset X Petromar,Contract Area,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset X Petromar\Well L8A Lebada Est,Well L8A Lebada Est,Asset,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset X Petromar\Well L8A Lebada Est\Well L8A Lebada Est,Well L8A Lebada Est,Reservoir Group,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset X Petromar\Well L8A Lebada Est\Well L8A Lebada Est\Base Asset X MTP 2019(7)(6)(2),Base Asset X MTP 2019(7)(6)(2),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset X Petromar\Well L8A Lebada Est\Well L8A Lebada Est\FRD Petromar(4)(6)(2),FRD Petromar(4)(6)(2),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset X Petromar\Well L8A Lebada Est\Well L8A Lebada Est\Key Well L2A(3)(6)(2),Key Well L2A(3)(6)(2),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset X Petromar\Well L8A Lebada Est\Well L8A Lebada Est\Key Well L4A(3)(3)(2),Key Well L4A(3)(3)(2),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset X Petromar\Well L8A Lebada Est\Well L8A Lebada Est\Key Well LVO7(3)(6)(2),Key Well LVO7(3)(6)(2),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset X Petromar\Well L8A Lebada Est\Well L8A Lebada Est\Well L8A Lebada Est - April 2019,Well L8A Lebada Est - April 2019,Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset X Petromar\Well I9 Lebada Est,Well I9 Lebada Est,Asset,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset X Petromar\Well I9 Lebada Est\Well I9 Lebada Est - TG3 - Aug 2019,Well I9 Lebada Est - TG3 - Aug 2019,Reservoir Group,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset X Petromar\Well I9 Lebada Est\Well I9 Lebada Est - TG3 - Aug 2019\Base Asset X MTP 2019(7)(12)(2)(1),Base Asset X MTP 2019(7)(12)(2)(1),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset X Petromar\Well I9 Lebada Est\Well I9 Lebada Est - TG3 - Aug 2019\Well I9A - TGL3 - August 2019(1),Well I9A - TGL3 - August 2019(1),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset X Petromar\Well LO1A - Lebada Est,Well LO1A - Lebada Est,Asset,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset X Petromar\Well LO1A - Lebada Est\03.1 TGL3 - January 2020 - fra gas tax 2 perc,03.1 TGL3 - January 2020 - fra gas tax 2 perc,Reservoir Group,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset X Petromar\Well LO1A - Lebada Est\03.1 TGL3 - January 2020 - fra gas tax 2 perc\Base Asset X MTP 2020 - until 2041(3)(2),Base Asset X MTP 2020 - until 2041(3)(2),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset X Petromar\Well LO1A - Lebada Est\03.1 TGL3 - January 2020 - fra gas tax 2 perc\Well LO1A Lebada Est - 7-1-2020(2),Well LO1A Lebada Est - 7-1-2020(2),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset II Oltenia,Asset II Oltenia,Contract Area,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset II Oltenia\Totea Compressors - TGL3_09122019_approved,Totea Compressors - TGL3_09122019_approved,Asset,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset II Oltenia\Totea Compressors - TGL3_09122019_approved\FLC,FLC,Reservoir Group,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset II Oltenia\Totea Compressors - TGL3_09122019_approved\FLC\4461 Totea South Well Hook-up and Flowline(3)(1),4461 Totea South Well Hook-up and Flowline(3)(1),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset II Oltenia\Totea Compressors - TGL3_09122019_approved\FLC\5022 Turburea Sidetrack(11)(1),5022 Turburea Sidetrack(11)(1),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset II Oltenia\Totea Compressors - TGL3_09122019_approved\FLC\Base Asset II MTP 2020(5)(1),Base Asset II MTP 2020(5)(1),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset II Oltenia\Totea Compressors - TGL3_09122019_approved\FLC\Drilling&Sidetracks program 2019 Asset II(7)(1),Drilling&Sidetracks program 2019 Asset II(7)(1),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset II Oltenia\Totea Compressors - TGL3_09122019_approved\FLC\Drilling&Sidetracks program 2020 Asset II(4)(1),Drilling&Sidetracks program 2020 Asset II(4)(1),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset II Oltenia\Totea Compressors - TGL3_09122019_approved\FLC\Mamu West Flowlines(7)(1),Mamu West Flowlines(7)(1),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset II Oltenia\Totea Compressors - TGL3_09122019_approved\FLC\Portfolio Optimisation Asset II(8)(1),Portfolio Optimisation Asset II(8)(1),Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset II Oltenia\Totea Compressors - TGL3_09122019_approved\FLC\Totea Deep Compressors - 22112019,Totea Deep Compressors - 22112019,Project ROU (PRMS),Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset II Oltenia\Well 4461 Totea South_hook up_Flowline_TGL3_120819,Well 4461 Totea South_hook up_Flowline_TGL3_120819,Asset,Allow,NULL,NULL,NULL
data.Corporate,Data access to ALL countries,IIA Projects,Organization\Romania\E&P Petrom\Asset II Oltenia\Well 4461 Totea South_hook up_Flowline_TGL3_120819\Well 4461 Totea South_hook up_Flowline_TGL3_120819,Well 4461 Totea South_hook up_Flowline_TGL3_120819,Reservoir Group,Allow,NULL,NULL,NULL
