GroupName,Count of x-Key,# user
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X01026058
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X01026186
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X01026255
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X01026278
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X01026816
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X01026833
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X011444
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X011451
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X01BRAAND
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X01GONJOS
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X01KRECSA
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X01STOEWA
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X400044
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X448827
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X448916
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X449132
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X449282
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X449344
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X449370
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X449571
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X449596
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X449657
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X450017
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X450246
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X450289
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X450695
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X450894
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X451056
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X451087
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X451148
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X451624
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X451684
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X451740
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X452110
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X452111
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X452241
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X903143
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X903144
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,X903220
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,XABDOLI
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,XBEKKEHRA
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,XCLAREAL
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,XDOBBINRO
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,XHAALANPA
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,XHARRISAN
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,XMAHFOUKH
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,XMUMTAZMU
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,XNEAGUAND
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,XRYDNINHE
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,XTREIAN
dlg.WW.ADM-Services.P2V.profile.Projectmanager,1,YU0003
dlg.WW.ADM-Services.P2V.profile.Reserves.Headoffice,1,X451272
dlg.WW.ADM-Services.P2V.profile.Reserves.Headoffice.Approve,1,CLAIRE3
dlg.WW.ADM-Services.P2V.profile.Reserves.Headoffice.Approve,1,LUKAS80
dlg.WW.ADM-Services.P2V.profile.Reserves.Headoffice.Power,1,ADRIAN75
dlg.WW.ADM-Services.P2V.profile.Reserves.Headoffice.Power,1,CLAIRE3
dlg.WW.ADM-Services.P2V.profile.Reserves.Headoffice.Power,1,DANE01
dlg.WW.ADM-Services.P2V.profile.Reserves.Headoffice.Power,1,DOUG04
dlg.WW.ADM-Services.P2V.profile.Reserves.Headoffice.Power,1,JENNIFER11
dlg.WW.ADM-Services.P2V.profile.Reserves.Headoffice.Power,1,LUKAS80
dlg.WW.ADM-Services.P2V.profile.Reserves.local.Approve,1,HICHEM1
dlg.WW.ADM-Services.P2V.profile.Reserves.local.Approve,1,MICHAEL164
dlg.WW.ADM-Services.P2V.profile.Reserves.local.Approve,1,TOR001
dlg.WW.ADM-Services.P2V.profile.Reserves.local.Approve,1,X01000954
dlg.WW.ADM-Services.P2V.profile.Reserves.local.Approve,1,X01012397
dlg.WW.ADM-Services.P2V.profile.Reserves.local.Approve,1,X011450
dlg.WW.ADM-Services.P2V.profile.Reserves.local.Approve,1,XKHALFALLAH
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,HICHEM1
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,IMEN1
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,KARINE1
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,MANFRED5
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,MICHAEL164
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,NASARENE1
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,OLIVER30
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,TOR001
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,VLADISLAV9
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X01000648
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X01000651
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X01000877
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X01000954
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X01000963
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X01010203
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X01012179
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X01012397
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X01013107
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X01026000
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X01026454
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X01026906
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X011450
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X450133
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X450654
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X450706
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X451555
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,X451659
dlg.WW.ADM-Services.P2V.profile.Reserves.local.QRE,1,XKHALFALLAH
dlg.WW.ADM-Services.P2V.profile.Reserves.readonly,1,MARTIN26
dlg.WW.ADM-Services.P2V.profile.Reserves.readonly,1,X01024526
dlg.WW.ADM-Services.P2V.profile.Reserves.readonly,1,X01SCHGEO
dlg.WW.ADM-Services.P2V.profile.Resources.Headoffice,1,IAN006
dlg.WW.ADM-Services.P2V.profile.Resources.Headoffice,1,NEIL08
dlg.WW.ADM-Services.P2V.profile.Resources.Headoffice,1,SIMON41
dlg.WW.ADM-Services.P2V.profile.Resources.Headoffice,1,ULRICH2
dlg.WW.ADM-Services.P2V.profile.Resources.Headoffice,1,X01001805
dlg.WW.ADM-Services.P2V.profile.Resources.Headoffice,1,X011458
dlg.WW.ADM-Services.P2V.profile.Resources.local,1,ABDULKHAL1
dlg.WW.ADM-Services.P2V.profile.Resources.local,1,DORSAF1
dlg.WW.ADM-Services.P2V.profile.Resources.local,1,X01000927
dlg.WW.ADM-Services.P2V.profile.Resources.local,1,X01020712
dlg.WW.ADM-Services.P2V.profile.Resources.local,1,XAYARI
dlg.WW.ADM-Services.P2V.profile.Resources.local,1,XCLAREAL
dlg.WW.ADM-Services.P2V.profile.Resources.local,1,XINOUN
dlg.WW.ADM-Services.P2V.RES.key,1,X449222
dlg.WW.ADM-Services.P2V.RES.power,1,X449222
dlg.WW.ADM-Services.P2V.useradmin,1,ADRIAN75
dlg.WW.ADM-Services.P2V.useradmin,1,X449222
dlg.WW.ADM-Services.PetroVR,1,ADRIAN75
dlg.WW.ADM-Services.PetroVR,1,ALEXANDER27
dlg.WW.ADM-Services.PetroVR,1,CATARINA1
dlg.WW.ADM-Services.PetroVR,1,CHAN01
dlg.WW.ADM-Services.PetroVR,1,CHRISTIAN87
dlg.WW.ADM-Services.PetroVR,1,DONIA1
dlg.WW.ADM-Services.PetroVR,1,EMANUEL15
dlg.WW.ADM-Services.PetroVR,1,EMMA06
dlg.WW.ADM-Services.PetroVR,1,FLORIAN109
dlg.WW.ADM-Services.PetroVR,1,GORDON1
dlg.WW.ADM-Services.PetroVR,1,HELENE2
dlg.WW.ADM-Services.PetroVR,1,HICHEM1
dlg.WW.ADM-Services.PetroVR,1,IAN006
dlg.WW.ADM-Services.PetroVR,1,KEYVAN1
dlg.WW.ADM-Services.PetroVR,1,NEIL08
dlg.WW.ADM-Services.PetroVR,1,PETER41
dlg.WW.ADM-Services.PetroVR,1,RADU50
dlg.WW.ADM-Services.PetroVR,1,SIMON41
dlg.WW.ADM-Services.PetroVR,1,SOLOMON2
dlg.WW.ADM-Services.PetroVR,1,STEFAN42
dlg.WW.ADM-Services.PetroVR,1,STERRE1
dlg.WW.ADM-Services.PetroVR,1,SUSAN2
dlg.WW.ADM-Services.PetroVR,1,X01000581
dlg.WW.ADM-Services.PetroVR,1,X01001805
dlg.WW.ADM-Services.PetroVR,1,X01022598
dlg.WW.ADM-Services.PetroVR,1,X01025271
dlg.WW.ADM-Services.PetroVR,1,X01026348
dlg.WW.ADM-Services.PetroVR,1,X01026769
dlg.WW.ADM-Services.PetroVR,1,X011462
dlg.WW.ADM-Services.PetroVR,1,X011798
dlg.WW.ADM-Services.PetroVR,1,X012779
dlg.WW.ADM-Services.PetroVR,1,X01PEROSC
dlg.WW.ADM-Services.PetroVR,1,X425728
dlg.WW.ADM-Services.PetroVR,1,X427575
dlg.WW.ADM-Services.PetroVR,1,X449077
dlg.WW.ADM-Services.PetroVR,1,X449222
dlg.WW.ADM-Services.PetroVR,1,X449381
dlg.WW.ADM-Services.PetroVR,1,X449596
dlg.WW.ADM-Services.PetroVR,1,X449657
dlg.WW.ADM-Services.PetroVR,1,X449890
dlg.WW.ADM-Services.PetroVR,1,X449891
dlg.WW.ADM-Services.PetroVR,1,X450017
dlg.WW.ADM-Services.PetroVR,1,X450118
dlg.WW.ADM-Services.PetroVR,1,X450294
dlg.WW.ADM-Services.PetroVR,1,X450610
dlg.WW.ADM-Services.PetroVR,1,X450654
dlg.WW.ADM-Services.PetroVR,1,X450696
dlg.WW.ADM-Services.PetroVR,1,X450706
dlg.WW.ADM-Services.PetroVR,1,X450894
dlg.WW.ADM-Services.PetroVR,1,X451555
dlg.WW.ADM-Services.PetroVR,1,X451624
dlg.WW.ADM-Services.PetroVR,1,X451645
dlg.WW.ADM-Services.PetroVR,1,X451659
dlg.WW.ADM-Services.PetroVR,1,X451671
dlg.WW.ADM-Services.PetroVR,1,X451731
dlg.WW.ADM-Services.PetroVR,1,X451740
dlg.WW.ADM-Services.PetroVR,1,X451865
dlg.WW.ADM-Services.PetroVR,1,X452109
dlg.WW.ADM-Services.PetroVR,1,X452111
dlg.WW.ADM-Services.PetroVR,1,X903220
dlg.WW.ADM-Services.PetroVR,1,X903365
dlg.WW.ADM-Services.PetroVR,1,XABDOLI
dlg.WW.ADM-Services.PetroVR,1,XBEKKEHRA
dlg.WW.ADM-Services.PetroVR,1,XBENMESWA
dlg.WW.ADM-Services.PetroVR,1,XCHRAIFME
dlg.WW.ADM-Services.PetroVR,1,XHAMDI_HE
dlg.WW.ADM-Services.PetroVR,1,XHAUSMA
dlg.WW.ADM-Services.PetroVR,1,XHERCUSSA
dlg.WW.ADM-Services.PetroVR,1,XKHALFALLAH
dlg.WW.ADM-Services.PetroVR,1,ZARKO3
